iteration,time,id,x,y,speed,orientation,cell,group,status,goal_x,goal_y,radius
734,367,puiiq,6.04598992817793,9.25992774455928,0.15625,76.7641636779221,0,5,completing goal,6.1595955988548,9.74292893218813,0.25
734,367,tmimg,8.54271808335065,1.32303475688123,0.4,-34.6485374787647,0,6,completing goal,8.97732233047034,1.02267766952966,0.29
734,367,yyzwu,1.40135516977901,7.08506685027328,0.4,-167.027858360104,0,7,completing goal,1.03207106781187,7,0.29
735,367.5,zeivj,3.93642715400179,9.39641670254581,0.15625,105.488699783346,0,0,completing goal,3.8404044011452,9.74292893218813,0.25
735,367.5,owkvn,2.50164849604385,3.61554695847589,1.35,327.5,6,1,move,6.33333333333333,1.03207106781187,0.29
735,367.5,ttmkh,3.97207778490715,1.37049680983337,0.15625,-132.064561859608,0,2,completing goal,3.66666666666667,1.03207106781187,0.25
735,367.5,rpdha,1.27339973660124,1.33267600130026,0.15625,-128.965419848429,0,3,completing goal,1.02267766952966,1.02267766952966,0.25
735,367.5,qtrki,8.04407375798472,4.25720452484878,1.1865234375,342.5,16,4,move,8.96792893218814,4,0.25
735,367.5,puiiq,6.04598992817793,9.25992774455928,0.15625,76.7641636779221,0,5,completing goal,6.1595955988548,9.74292893218813,0.25
735,367.5,tmimg,8.54271808335065,1.32303475688123,0.4,135,0,6,move,5,12,0.29
735,367.5,yyzwu,1.40135516977901,7.08506685027328,0.4,-167.027858360104,0,7,completing goal,1.03207106781187,7,0.29
736,368,zeivj,3.93642715400179,9.39641670254581,0.15625,105.488699783346,0,0,completing goal,3.8404044011452,9.74292893218813,0.25
736,368,owkvn,3.35558233492939,3.07153110502473,2.025,327.5,6,1,move,6.33333333333333,1.03207106781187,0.29
736,368,ttmkh,3.97207778490715,1.37049680983337,0.15625,-132.064561859608,0,2,completing goal,3.66666666666667,1.03207106781187,0.25
736,368,rpdha,1.27339973660124,1.33267600130026,0.15625,-128.965419848429,0,3,completing goal,1.02267766952966,1.02267766952966,0.25
736,368,qtrki,8.63226004048921,4.17976833171042,1.1865234375,352.5,16,4,move,8.96792893218814,4,0.25
736,368,puiiq,6.04598992817793,9.25992774455928,0.15625,76.7641636779221,0,5,completing goal,6.1595955988548,9.74292893218813,0.25
736,368,tmimg,8.54271808335065,1.32303475688123,0.4,180,0,6,move,1.03207106781187,4,0.29
736,368,yyzwu,1.40135516977901,7.08506685027328,0.4,-167.027858360104,0,7,completing goal,1.03207106781187,7,0.29
737,368.5,zeivj,3.93642715400179,9.39641670254581,0.15625,105.488699783346,0,0,completing goal,3.8404044011452,9.74292893218813,0.25
737,368.5,owkvn,4.29101036159707,2.68406412975508,2.025,337.5,16,1,move,6.33333333333333,1.03207106781187,0.29
737,368.5,ttmkh,3.97207778490715,1.37049680983337,0.15625,-132.064561859608,0,2,completing goal,3.66666666666667,1.03207106781187,0.25
737,368.5,rpdha,1.27339973660124,1.33267600130026,0.15625,-128.965419848429,0,3,completing goal,1.02267766952966,1.02267766952966,0.25
737,368.5,qtrki,8.63226004048921,4.17976833171042,0.15625,-28.1713893844946,0,4,completing goal,8.96792893218814,4,0.25
737,368.5,puiiq,6.04598992817793,9.25992774455928,0.15625,76.7641636779221,0,5,completing goal,6.1595955988548,9.74292893218813,0.25
737,368.5,tmimg,8.26081029711487,1.42564079987893,0.6,160,8,6,move,1.03207106781187,4,0.29
737,368.5,yyzwu,1.40135516977901,7.08506685027328,0.4,-167.027858360104,0,7,completing goal,1.03207106781187,7,0.29
738,369,zeivj,3.93642715400179,9.39641670254581,0.15625,105.488699783346,0,0,completing goal,3.8404044011452,9.74292893218813,0.25
738,369,owkvn,5.14494420048262,2.14004827630392,2.025,327.5,18,1,move,6.33333333333333,1.03207106781187,0.29
738,369,ttmkh,3.97207778490715,1.37049680983337,0.15625,-132.064561859608,0,2,completing goal,3.66666666666667,1.03207106781187,0.25
738,369,rpdha,1.27339973660124,1.33267600130026,0.15625,-128.965419848429,0,3,completing goal,1.02267766952966,1.02267766952966,0.25
738,369,qtrki,8.63226004048921,4.17976833171042,0.15625,-28.1713893844946,0,4,completing goal,8.96792893218814,4,0.25
738,369,puiiq,6.04598992817793,9.25992774455928,0.15625,76.7641636779221,0,5,completing goal,6.1595955988548,9.74292893218813,0.25
738,369,tmimg,7.83794861776122,1.57954986437548,0.9,160,6,6,move,1.03207106781187,4,0.29
738,369,yyzwu,1.40135516977901,7.08506685027328,0.4,-167.027858360104,0,7,completing goal,1.03207106781187,7,0.29
739,369.5,zeivj,3.93642715400179,9.39641670254581,0.15625,105.488699783346,0,0,completing goal,3.8404044011452,9.74292893218813,0.25
739,369.5,owkvn,5.89143750400287,1.45601319109306,2.025,317.5,18,1,move,6.33333333333333,1.03207106781187,0.29
739,369.5,ttmkh,3.97207778490715,1.37049680983337,0.15625,-132.064561859608,0,2,completing goal,3.66666666666667,1.03207106781187,0.25
739,369.5,rpdha,1.27339973660124,1.33267600130026,0.15625,-128.965419848429,0,3,completing goal,1.02267766952966,1.02267766952966,0.25
739,369.5,qtrki,8.63226004048921,4.17976833171042,0.15625,-28.1713893844946,0,4,completing goal,8.96792893218814,4,0.25
739,369.5,puiiq,6.04598992817793,9.25992774455928,0.15625,76.7641636779221,0,5,completing goal,6.1595955988548,9.74292893218813,0.25
739,369.5,tmimg,7.25338147020672,1.91704986437548,1.35,150,7,6,move,1.03207106781187,4,0.29
739,369.5,yyzwu,1.40135516977901,7.08506685027328,0.4,-167.027858360104,0,7,completing goal,1.03207106781187,7,0.29
740,370,zeivj,3.93642715400179,9.39641670254581,0.15625,105.488699783346,0,0,completing goal,3.8404044011452,9.74292893218813,0.25
740,370,owkvn,6.3899964289653,1.36810380114918,1.0125,350,25,1,move,6.33333333333333,1.03207106781187,0.29
740,370,ttmkh,3.97207778490715,1.37049680983337,0.15625,-132.064561859608,0,2,completing goal,3.66666666666667,1.03207106781187,0.25
740,370,rpdha,1.27339973660124,1.33267600130026,0.15625,-128.965419848429,0,3,completing goal,1.02267766952966,1.02267766952966,0.25
740,370,qtrki,8.63226004048921,4.17976833171042,0.15625,-28.1713893844946,0,4,completing goal,8.96792893218814,4,0.25
740,370,puiiq,6.04598992817793,9.25992774455928,0.15625,76.7641636779221,0,5,completing goal,6.1595955988548,9.74292893218813,0.25
740,370,tmimg,6.30194269166099,2.26334525949272,2.025,160,5,6,move,1.03207106781187,4,0.29
740,370,yyzwu,1.40135516977901,7.08506685027328,0.4,45,0,7,move,5,12,0.29
741,370.5,zeivj,3.93642715400179,9.39641670254581,0.15625,105.488699783346,0,0,completing goal,3.8404044011452,9.74292893218813,0.25
741,370.5,owkvn,6.3899964289653,1.36810380114918,0.4,-99.5713888051947,0,1,completing goal,6.33333333333333,1.03207106781187,0.29
741,370.5,ttmkh,3.97207778490715,1.37049680983337,0.15625,-132.064561859608,0,2,completing goal,3.66666666666667,1.03207106781187,0.25
741,370.5,rpdha,1.27339973660124,1.33267600130026,0.15625,-128.965419848429,0,3,completing goal,1.02267766952966,1.02267766952966,0.25
741,370.5,qtrki,8.63226004048921,4.17976833171042,0.15625,-28.1713893844946,0,4,completing goal,8.96792893218814,4,0.25
741,370.5,puiiq,6.04598992817793,9.25992774455928,0.15625,76.7641636779221,0,5,completing goal,6.1595955988548,9.74292893218813,0.25
741,370.5,tmimg,5.35050391311525,2.60964065460996,2.025,160,17,6,move,1.03207106781187,4,0.29
741,370.5,yyzwu,1.40135516977901,7.08506685027328,0.4,315,0,7,move,8.97732233047034,1.02267766952966,0.29
742,371,zeivj,3.93642715400179,9.39641670254581,0.15625,105.488699783346,0,0,completing goal,3.8404044011452,9.74292893218813,0.25
742,371,owkvn,6.3899964289653,1.36810380114918,0.4,-99.5713888051947,0,1,completing goal,6.33333333333333,1.03207106781187,0.29
742,371,ttmkh,3.97207778490715,1.37049680983337,0.15625,-132.064561859608,0,2,completing goal,3.66666666666667,1.03207106781187,0.25
742,371,rpdha,1.27339973660124,1.33267600130026,0.15625,-128.965419848429,0,3,completing goal,1.02267766952966,1.02267766952966,0.25
742,371,qtrki,8.63226004048921,4.17976833171042,0.15625,-28.1713893844946,0,4,completing goal,8.96792893218814,4,0.25
742,371,puiiq,6.04598992817793,9.25992774455928,0.15625,76.7641636779221,0,5,completing goal,6.1595955988548,9.74292893218813,0.25
742,371,tmimg,4.35338606319039,2.78545943449773,2.025,170,16,6,move,1.03207106781187,4,0.29
742,371,yyzwu,1.61348720413497,6.87293481591731,0.6,315,6,7,move,8.97732233047034,1.02267766952966,0.29
743,371.5,zeivj,3.93642715400179,9.39641670254581,0.15625,105.488699783346,0,0,completing goal,3.8404044011452,9.74292893218813,0.25
743,371.5,owkvn,6.3899964289653,1.36810380114918,0.4,-99.5713888051947,0,1,completing goal,6.33333333333333,1.03207106781187,0.29
743,371.5,ttmkh,3.97207778490715,1.37049680983337,0.15625,-132.064561859608,0,2,completing goal,3.66666666666667,1.03207106781187,0.25
743,371.5,rpdha,1.27339973660124,1.33267600130026,0.15625,135,0,3,move,5,12,0.25
743,371.5,qtrki,8.63226004048921,4.17976833171042,0.15625,-28.1713893844946,0,4,completing goal,8.96792893218814,4,0.25
743,371.5,puiiq,6.04598992817793,9.25992774455928,0.15625,76.7641636779221,0,5,completing goal,6.1595955988548,9.74292893218813,0.25
743,371.5,tmimg,3.35626821326553,2.96127821438549,2.025,170,17,6,move,1.03207106781187,4,0.29
743,371.5,yyzwu,1.93168525566892,6.55473676438336,0.9,315,6,7,move,8.97732233047034,1.02267766952966,0.29
744,372,zeivj,3.93642715400179,9.39641670254581,0.15625,105.488699783346,0,0,completing goal,3.8404044011452,9.74292893218813,0.25
744,372,owkvn,6.3899964289653,1.36810380114918,0.4,-99.5713888051947,0,1,completing goal,6.33333333333333,1.03207106781187,0.29
744,372,ttmkh,3.97207778490715,1.37049680983337,0.15625,-132.064561859608,0,2,completing goal,3.66666666666667,1.03207106781187,0.25
744,372,rpdha,1.27339973660124,1.33267600130026,0.15625,135,0,3,move,1.03207106781187,7,0.25
744,372,qtrki,8.63226004048921,4.17976833171042,0.15625,-28.1713893844946,0,4,completing goal,8.96792893218814,4,0.25
744,372,puiiq,6.04598992817793,9.25992774455928,0.15625,76.7641636779221,0,5,completing goal,6.1595955988548,9.74292893218813,0.25
744,372,tmimg,2.4048294347198,3.30757360950273,2.025,160,18,6,move,1.03207106781187,4,0.29
744,372,yyzwu,2.40898233296984,6.07743968708244,1.35,315,6,7,move,8.97732233047034,1.02267766952966,0.29
745,372.5,zeivj,3.93642715400179,9.39641670254581,0.15625,105.488699783346,0,0,completing goal,3.8404044011452,9.74292893218813,0.25
745,372.5,owkvn,6.3899964289653,1.36810380114918,0.4,-99.5713888051947,0,1,completing goal,6.33333333333333,1.03207106781187,0.29
745,372.5,ttmkh,3.97207778490715,1.37049680983337,0.15625,-132.064561859608,0,2,completing goal,3.66666666666667,1.03207106781187,0.25
745,372.5,rpdha,1.26494506418178,1.37081256407838,0.15625,102.5,31,3,move,1.03207106781187,7,0.25
745,372.5,qtrki,8.63226004048921,4.17976833171042,0.15625,-28.1713893844946,0,4,completing goal,8.96792893218814,4,0.25
745,372.5,puiiq,6.04598992817793,9.25992774455928,0.15625,76.7641636779221,0,5,completing goal,6.1595955988548,9.74292893218813,0.25
745,372.5,tmimg,1.96640407405393,3.56069860950273,1.0125,150,29,6,move,1.03207106781187,4,0.29
745,372.5,yyzwu,3.12492794892121,5.36149407113107,2.025,315,6,7,move,8.97732233047034,1.02267766952966,0.29
746,373,zeivj,3.93642715400179,9.39641670254581,0.15625,105.488699783346,0,0,completing goal,3.8404044011452,9.74292893218813,0.25
746,373,owkvn,6.3899964289653,1.36810380114918,0.4,-99.5713888051947,0,1,completing goal,6.33333333333333,1.03207106781187,0.29
746,373,ttmkh,3.97207778490715,1.37049680983337,0.15625,-132.064561859608,0,2,completing goal,3.66666666666667,1.03207106781187,0.25
746,373,rpdha,1.2598334172249,1.48788852754501,0.234375,92.5,7,3,move,1.03207106781187,7,0.25
746,373,qtrki,8.63226004048921,4.17976833171042,0.15625,-28.1713893844946,0,4,completing goal,8.96792893218814,4,0.25
746,373,puiiq,6.04598992817793,9.25992774455928,0.15625,76.7641636779221,0,5,completing goal,6.1595955988548,9.74292893218813,0.25
746,373,tmimg,1.38468907506046,4.04881545060845,1.51875,140,7,6,move,1.03207106781187,4,0.29
746,373,yyzwu,3.84087356487259,4.64554845517969,2.025,315,17,7,move,8.97732233047034,1.02267766952966,0.29
747,373.5,zeivj,3.93642715400179,9.39641670254581,0.15625,105.488699783346,0,0,completing goal,3.8404044011452,9.74292893218813,0.25
747,373.5,owkvn,6.3899964289653,1.36810380114918,0.4,-99.5713888051947,0,1,completing goal,6.33333333333333,1.03207106781187,0.29
747,373.5,ttmkh,3.97207778490715,1.37049680983337,0.15625,-132.064561859608,0,2,completing goal,3.66666666666667,1.03207106781187,0.25
747,373.5,rpdha,1.28277747445108,1.66216594458337,0.3515625,82.5,7,3,move,1.03207106781187,7,0.25
747,373.5,qtrki,8.63226004048921,4.17976833171042,0.15625,-28.1713893844946,0,4,completing goal,8.96792893218814,4,0.25
747,373.5,puiiq,6.04598992817793,9.25992774455928,0.15625,76.7641636779221,0,5,completing goal,6.1595955988548,9.74292893218813,0.25
747,373.5,tmimg,1.38468907506046,4.04881545060845,0.4,-172.118228785319,0,6,completing goal,1.03207106781187,4,0.29
747,373.5,yyzwu,4.26877455488505,3.72791182080508,2.025,295,19,7,move,8.97732233047034,1.02267766952966,0.29
748,374,zeivj,3.93642715400179,9.39641670254581,0.15625,105.488699783346,0,0,completing goal,3.8404044011452,9.74292893218813,0.25
748,374,owkvn,6.3899964289653,1.36810380114918,0.4,-99.5713888051947,0,1,completing goal,6.33333333333333,1.03207106781187,0.29
748,374,ttmkh,3.97207778490715,1.37049680983337,0.15625,180,0,2,move,5,12,0.25
748,374,rpdha,1.36206513642975,1.91363428120644,0.52734375,72.5,7,3,move,1.03207106781187,7,0.25
748,374,qtrki,8.63226004048921,4.17976833171042,0.15625,135,0,4,move,5,12,0.25
748,374,puiiq,6.04598992817793,9.25992774455928,0.15625,76.7641636779221,0,5,completing goal,6.1595955988548,9.74292893218813,0.25
748,374,tmimg,1.38468907506046,4.04881545060845,0.4,-172.118228785319,0,6,completing goal,1.03207106781187,4,0.29
748,374,yyzwu,4.62674736286074,3.36993901282939,1.0125,315,26,7,move,8.97732233047034,1.02267766952966,0.29
749,374.5,zeivj,3.93642715400179,9.39641670254581,0.15625,105.488699783346,0,0,completing goal,3.8404044011452,9.74292893218813,0.25
749,374.5,owkvn,6.3899964289653,1.36810380114918,0.4,-99.5713888051947,0,1,completing goal,6.33333333333333,1.03207106781187,0.29
749,374.5,ttmkh,3.97207778490715,1.37049680983337,0.15625,270,0,2,move,1.02267766952966,1.02267766952966,0.25
749,374.5,rpdha,1.48099662939775,2.29083678614104,0.791015625,72.5,6,3,move,1.03207106781187,7,0.25
749,374.5,qtrki,8.63226004048921,4.17976833171042,0.15625,225,0,4,move,3.66666666666667,1.03207106781187,0.25
749,374.5,puiiq,6.04598992817793,9.25992774455928,0.15625,76.7641636779221,0,5,completing goal,6.1595955988548,9.74292893218813,0.25
749,374.5,tmimg,1.38468907506046,4.04881545060845,0.4,-172.118228785319,0,6,completing goal,1.03207106781187,4,0.29
749,374.5,yyzwu,5.2487909464927,2.93437940647531,1.51875,325,5,7,move,8.97732233047034,1.02267766952966,0.29
750,375,zeivj,3.93642715400179,9.39641670254581,0.15625,105.488699783346,0,0,completing goal,3.8404044011452,9.74292893218813,0.25
750,375,owkvn,6.3899964289653,1.36810380114918,0.4,-99.5713888051947,0,1,completing goal,6.33333333333333,1.03207106781187,0.29
750,375,ttmkh,3.89756864812994,1.3470041692471,0.15625,197.5,22,2,move,1.02267766952966,1.02267766952966,0.25
750,375,rpdha,2.02909898877334,2.5178682169631,1.1865234375,22.5,10,3,move,1.03207106781187,7,0.25
750,375,qtrki,8.57701732320901,4.12452561443022,0.15625,225,17,4,move,3.66666666666667,1.03207106781187,0.25
750,375,puiiq,6.04598992817793,9.25992774455928,0.15625,76.7641636779221,0,5,completing goal,6.1595955988548,9.74292893218813,0.25
750,375,tmimg,1.38468907506046,4.04881545060845,0.4,-172.118228785319,0,6,completing goal,1.03207106781187,4,0.29
750,375,yyzwu,5.2487909464927,2.93437940647531,1.51875,45,5,7,move,8.97732233047034,1.02267766952966,0.29
751,375.5,zeivj,3.93642715400179,9.39641670254581,0.15625,105.488699783346,0,0,completing goal,3.8404044011452,9.74292893218813,0.25
751,375.5,owkvn,6.3899964289653,1.36810380114918,0.4,-99.5713888051947,0,1,completing goal,6.33333333333333,1.03207106781187,0.29
751,375.5,ttmkh,3.7813837034377,1.33170813109631,0.234375,187.5,7,2,move,1.02267766952966,1.02267766952966,0.25
751,375.5,rpdha,2.36937993123746,3.00383976667557,1.1865234375,55,14,3,move,1.03207106781187,7,0.25
751,375.5,qtrki,8.48102294301889,4.05730962579533,0.234375,215,7,4,move,3.66666666666667,1.03207106781187,0.25
751,375.5,puiiq,6.04598992817793,9.25992774455928,0.15625,76.7641636779221,0,5,completing goal,6.1595955988548,9.74292893218813,0.25
751,375.5,tmimg,1.38468907506046,4.04881545060845,0.4,-172.118228785319,0,6,completing goal,1.03207106781187,4,0.29
751,375.5,yyzwu,6.25915172365976,2.40841887671228,2.278125,332.5,11,7,move,8.97732233047034,1.02267766952966,0.29
752,376,zeivj,3.93642715400179,9.39641670254581,0.15625,105.488699783346,0,0,completing goal,3.8404044011452,9.74292893218813,0.25
752,376,owkvn,6.3899964289653,1.36810380114918,0.4,-99.5713888051947,0,1,completing goal,6.33333333333333,1.03207106781187,0.29
752,376,ttmkh,3.60576975823776,1.33937560153163,0.3515625,177.5,7,2,move,1.02267766952966,1.02267766952966,0.25
752,376,rpdha,2.52292736278022,3.57688658256483,1.1865234375,75,15,3,move,1.03207106781187,7,0.25
752,376,qtrki,8.34156630117082,4.16431847073827,0.3515625,142.5,11,4,move,3.66666666666667,1.03207106781187,0.25
752,376,puiiq,6.04598992817793,9.25992774455928,0.15625,76.7641636779221,0,5,completing goal,6.1595955988548,9.74292893218813,0.25
752,376,tmimg,1.38468907506046,4.04881545060845,0.4,-172.118228785319,0,6,completing goal,1.03207106781187,4,0.29
752,376,yyzwu,7.34549493787142,2.06589617696445,2.278125,342.5,16,7,move,8.97732233047034,1.02267766952966,0.29
753,376.5,zeivj,3.93642715400179,9.39641670254581,0.15625,105.488699783346,0,0,completing goal,3.8404044011452,9.74292893218813,0.25
753,376.5,owkvn,6.3899964289653,1.36810380114918,0.4,-99.5713888051947,0,1,completing goal,6.33333333333333,1.03207106781187,0.29
753,376.5,ttmkh,3.34435363268022,1.30495951569236,0.52734375,187.5,5,2,move,1.02267766952966,1.02267766952966,0.25
753,376.5,rpdha,2.47122119703881,4.16789076136438,1.1865234375,95,15,3,move,1.03207106781187,7,0.25
753,376.5,qtrki,8.07889777725991,4.18729898884556,0.52734375,175,3,4,move,3.66666666666667,1.03207106781187,0.25
753,376.5,puiiq,6.04598992817793,9.25992774455928,0.15625,76.7641636779221,0,5,completing goal,6.1595955988548,9.74292893218813,0.25
753,376.5,tmimg,1.38468907506046,4.04881545060845,0.4,-172.118228785319,0,6,completing goal,1.03207106781187,4,0.29
753,376.5,yyzwu,7.79733445745916,1.71918751934932,1.1390625,322.5,30,7,move,8.97732233047034,1.02267766952966,0.29
754,377,zeivj,3.93642715400179,9.39641670254581,0.15625,105.488699783346,0,0,completing goal,3.8404044011452,9.74292893218813,0.25
754,377,owkvn,6.3899964289653,1.36810380114918,0.4,-99.5713888051947,0,1,completing goal,6.33333333333333,1.03207106781187,0.29
754,377,ttmkh,2.94922225598036,1.32221132417181,0.791015625,177.5,7,2,move,1.02267766952966,1.02267766952966,0.25
754,377,rpdha,2.31767376549605,4.74093757725365,1.1865234375,105,16,3,move,1.03207106781187,7,0.25
754,377,qtrki,7.69686656666707,4.08493403448372,0.791015625,195,4,4,move,3.66666666666667,1.03207106781187,0.25
754,377,puiiq,6.04598992817793,9.25992774455928,0.15625,76.7641636779221,0,5,completing goal,6.1595955988548,9.74292893218813,0.25
754,377,tmimg,1.38468907506046,4.04881545060845,0.4,-172.118228785319,0,6,completing goal,1.03207106781187,4,0.29
754,377,yyzwu,8.55510504033446,1.32471712202705,1.70859375,332.5,5,7,move,8.97732233047034,1.02267766952966,0.29
755,377.5,zeivj,3.93642715400179,9.39641670254581,0.15625,105.488699783346,0,0,completing goal,3.8404044011452,9.74292893218813,0.25
755,377.5,owkvn,6.3899964289653,1.36810380114918,0.4,90,0,1,move,5,12,0.29
755,377.5,ttmkh,2.35652519093058,1.34808903689099,1.1865234375,177.5,6,2,move,1.02267766952966,1.02267766952966,0.25
755,377.5,rpdha,2.06695052916063,5.27861529270752,1.1865234375,115,16,3,move,1.03207106781187,7,0.25
755,377.5,qtrki,7.1238197507778,3.93138660294097,1.1865234375,195,6,4,move,3.66666666666667,1.03207106781187,0.25
755,377.5,puiiq,6.04598992817793,9.25992774455928,0.15625,76.7641636779221,0,5,completing goal,6.1595955988548,9.74292893218813,0.25
755,377.5,tmimg,1.38468907506046,4.04881545060845,0.4,-172.118228785319,0,6,completing goal,1.03207106781187,4,0.29
755,377.5,yyzwu,8.55510504033446,1.32471712202705,0.4,-35.5786022900118,0,7,completing goal,8.97732233047034,1.02267766952966,0.29
756,378,zeivj,3.93642715400179,9.39641670254581,0.15625,105.488699783346,0,0,completing goal,3.8404044011452,9.74292893218813,0.25
756,378,owkvn,6.3899964289653,1.36810380114918,0.4,90,0,1,move,8.96792893218814,4,0.29
756,378,ttmkh,1.76833890842609,1.27065284375263,1.1865234375,187.5,16,2,move,1.02267766952966,1.02267766952966,0.25
756,378,rpdha,1.8162272928252,5.81629300816139,1.1865234375,115,17,3,move,1.03207106781187,7,0.25
756,378,qtrki,6.55077293488853,3.77783917139821,1.1865234375,195,17,4,move,3.66666666666667,1.03207106781187,0.25
756,378,puiiq,6.04598992817793,9.25992774455928,0.15625,76.7641636779221,0,5,completing goal,6.1595955988548,9.74292893218813,0.25
756,378,tmimg,1.38468907506046,4.04881545060845,0.4,-172.118228785319,0,6,completing goal,1.03207106781187,4,0.29
756,378,yyzwu,8.55510504033446,1.32471712202705,0.4,-35.5786022900118,0,7,completing goal,8.97732233047034,1.02267766952966,0.29
757,378.5,zeivj,3.93642715400179,9.39641670254581,0.15625,105.488699783346,0,0,completing goal,3.8404044011452,9.74292893218813,0.25
757,378.5,owkvn,6.61980976190099,1.56094008405514,0.6,40,10,1,move,8.96792893218814,4,0.29
757,378.5,ttmkh,1.4719903759012,1.28359170011222,0.59326171875,177.5,29,2,move,1.02267766952966,1.02267766952966,0.25
757,378.5,rpdha,1.56550405648978,6.35397072361526,1.1865234375,115,17,3,move,1.03207106781187,7,0.25
757,378.5,qtrki,6.01309521943466,3.52711593506279,1.1865234375,205,16,4,move,3.66666666666667,1.03207106781187,0.25
757,378.5,puiiq,6.04598992817793,9.25992774455928,0.15625,76.7641636779221,0,5,completing goal,6.1595955988548,9.74292893218813,0.25
757,378.5,tmimg,1.38468907506046,4.04881545060845,0.4,-172.118228785319,0,6,completing goal,1.03207106781187,4,0.29
757,378.5,yyzwu,8.55510504033446,1.32471712202705,0.4,-35.5786022900118,0,7,completing goal,8.97732233047034,1.02267766952966,0.29
758,379,zeivj,3.93642715400179,9.39641670254581,0.15625,90,0,0,move,5,12,0.25
758,379,owkvn,6.96452976130453,1.85019450841408,0.9,40,6,1,move,8.96792893218814,4,0.29
758,379,ttmkh,1.32494380527508,1.26423265182763,0.296630859375,187.5,27,2,move,1.02267766952966,1.02267766952966,0.25
758,379,rpdha,1.39536358525772,6.59695649847149,0.59326171875,125,27,3,move,1.03207106781187,7,0.25
758,379,qtrki,5.5271236697222,3.18683499259867,1.1865234375,215,16,4,move,3.66666666666667,1.03207106781187,0.25
758,379,puiiq,6.04598992817793,9.25992774455928,0.15625,76.7641636779221,0,5,completing goal,6.1595955988548,9.74292893218813,0.25
758,379,tmimg,1.38468907506046,4.04881545060845,0.4,135,0,6,move,5,12,0.29
758,379,yyzwu,8.55510504033446,1.32471712202705,0.4,-35.5786022900118,0,7,completing goal,8.97732233047034,1.02267766952966,0.29
759,379.5,zeivj,3.93642715400179,9.39641670254581,0.15625,270,0,0,move,1.03207106781187,4,0.25
759,379.5,owkvn,7.39841139784295,2.36727450751939,1.35,50,5,1,move,8.96792893218814,4,0.29
759,379.5,ttmkh,1.32494380527508,1.26423265182763,0.15625,-141.370015732027,0,2,completing goal,1.02267766952966,1.02267766952966,0.25
759,379.5,rpdha,1.28020301160065,7.02674161038844,0.889892578125,105,8,3,move,1.03207106781187,7,0.25
759,379.5,qtrki,5.10762428537569,2.76733560825216,1.1865234375,225,16,4,move,3.66666666666667,1.03207106781187,0.25
759,379.5,puiiq,6.04598992817793,9.25992774455928,0.15625,76.7641636779221,0,5,completing goal,6.1595955988548,9.74292893218813,0.25
759,379.5,tmimg,1.38468907506046,4.04881545060845,0.4,0,0,6,move,6.33333333333333,1.03207106781187,0.29
759,379.5,yyzwu,8.55510504033446,1.32471712202705,0.4,-35.5786022900118,0,7,completing goal,8.97732233047034,1.02267766952966,0.29
760,380,zeivj,3.87346235614865,9.29758176748961,0.234375,237.5,9,0,move,1.03207106781187,4,0.25
760,380,owkvn,8.04923385265057,3.14289450617736,2.025,50,6,1,move,8.96792893218814,4,0.29
760,380,ttmkh,1.32494380527508,1.26423265182763,0.15625,-141.370015732027,0,2,completing goal,1.02267766952966,1.02267766952966,0.25
760,380,rpdha,1.28020301160065,7.02674161038844,0.15625,-173.848875634997,0,3,completing goal,1.03207106781187,7,0.25
760,380,qtrki,4.68812490102918,2.34783622390564,1.1865234375,225,17,4,move,3.66666666666667,1.03207106781187,0.25
760,380,puiiq,6.04598992817793,9.25992774455928,0.15625,76.7641636779221,0,5,completing goal,6.1595955988548,9.74292893218813,0.25
760,380,tmimg,1.63770650880432,3.8876255681044,0.6,327.5,9,6,move,6.33333333333333,1.03207106781187,0.29
760,380,yyzwu,8.55510504033446,1.32471712202705,0.4,-35.5786022900118,0,7,completing goal,8.97732233047034,1.02267766952966,0.29
761,380.5,zeivj,3.80619378405322,9.13518106841537,0.3515625,247.5,5,0,move,1.03207106781187,4,0.25
761,380.5,owkvn,8.43704385197955,3.46830573358117,1.0125,40,29,1,move,8.96792893218814,4,0.29
761,380.5,ttmkh,1.32494380527508,1.26423265182763,0.15625,-141.370015732027,0,2,completing goal,1.02267766952966,1.02267766952966,0.25
761,380.5,rpdha,1.28020301160065,7.02674161038844,0.15625,-173.848875634997,0,3,completing goal,1.03207106781187,7,0.25
761,380.5,qtrki,4.26862551668267,1.92833683955913,1.1865234375,225,17,4,move,3.66666666666667,1.03207106781187,0.25
761,380.5,puiiq,6.04598992817793,9.25992774455928,0.15625,76.7641636779221,0,5,completing goal,6.1595955988548,9.74292893218813,0.25
761,380.5,tmimg,2.01723265942012,3.64584074434833,0.9,327.5,6,6,move,6.33333333333333,1.03207106781187,0.29
761,380.5,yyzwu,8.55510504033446,1.32471712202705,0.4,-35.5786022900118,0,7,completing goal,8.97732233047034,1.02267766952966,0.29
762,381,zeivj,3.70529092591008,8.89158001980399,0.52734375,247.5,6,0,move,1.03207106781187,4,0.25
762,381,owkvn,8.66539231847811,4.1925345430556,1.51875,72.5,3,1,move,8.96792893218814,4,0.29
762,381,ttmkh,1.32494380527508,1.26423265182763,0.15625,-141.370015732027,0,2,completing goal,1.02267766952966,1.02267766952966,0.25
762,381,rpdha,1.28020301160065,7.02674161038844,0.15625,-173.848875634997,0,3,completing goal,1.03207106781187,7,0.25
